Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	30278448	Deletions in SERPING1 Lead to Lower C1 Inhibitor Function: Lower C1 Inhibitor Function Can Predict Disease Severity.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPING1
Pubmed	20717931	Hyperosmolarity-mediated mitochondrial dysfunction requires Transglutaminase-2 in human corneal epithelial cells.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	TGM2
Pubmed	21147083	Haptoglobin (HP) polymorphisms and human longevity: a cross-sectional association study in a Central Italy population.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	HP
Pubmed	26141700	Alternative transcripts of the SERPINA1 gene in alpha-1 antitrypsin deficiency.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	29286337	Identification of Two Novel Fibrinogen B? Chain Mutations in Two Slovak Families with Quantitative Fibrinogen Disorders.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	19822901	Immunoglobulin aggregation leading to Russell body formation is prevented by the antibody light chain.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	IGHM
Pubmed	21546586	Role of Mycoplasma pneumoniae glyceraldehyde-3-phosphate dehydrogenase (GAPDH) in mediating interactions with the human extracellular matrix.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGG
Pubmed	16267773	In vivo binding of complement regulator factor H by Streptococcus pneumoniae.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	27792986	Spectroscopic and molecular docking studies on the interaction of human serum albumin with copper(II) complexes.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	10766195	Fibrinogen assembly, secretion, and deposition into extracellular matrix by MCF-7 human breast carcinoma cells.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	16686261	Valine/Leucine247 polymorphism of beta2-glycoprotein I in patients with antiphospholipid syndrome: lack of association with anti-beta2-glycoprotein I antibodies.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOH
Pubmed	6609661	Amino acid sequences of mouse complement C3 derived from nucleotide sequences of cloned cDNA.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	24008390	Biomarker discovery for early detection of hepatocellular carcinoma in hepatitis C-infected patients.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	15375785	Apolipoprotein C-III protein concentrations and gene polymorphisms in type 1 diabetes: associations with lipoprotein subclasses.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOC3
Pubmed	21570260	The association between anxiety and C-reactive protein (CRP) levels: results from the Northern Finland 1966 birth cohort study.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	22394545	Functional characterization of naturally occurring transglutaminase 2 mutants implicated in early-onset type 2 diabetes.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	TGM2
Pubmed	6957371	Fibrinogen gamma chain locus is on chromosome 4 in man.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGG
Pubmed	3979120	Assignment of the human antithrombin III structural gene to chromosome 1q23-25.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINC1
Pubmed	22116592	Identification of two de novo mutations responsible for type I antithrombin deficiency.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINC1
Pubmed	21713329	Novel fibrinogen (B ?401Gly?Val) presents as dys- or hypodysfibrinogenaemia due to alterations in sialic acid content.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	28734805	C-Reactive Protein Mediating Immunopathological Lesions: A Potential Treatment Option for Severe Influenza A Diseases.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	29674505	C-reactive protein and risk of venous thromboembolism: results from a population-based case-crossover study.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	24523407	Proteolysis of apolipoprotein A-I by secretory phospholipase A?: a new link between inflammation and atherosclerosis.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	17219082	The relationship between gene polymorphism and CRP level in a Chinese Han population.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	18499652	C-reactive protein genotypes associated with circulating C-reactive protein but not with angiographic coronary artery disease: the LURIC study.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	28409899	Brief Report: Genetic Variation of the ?1 -Antitrypsin Gene Is Associated With Increased Autoantibody Production in Rheumatoid Arthritis.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	22574522	Characterization of 6-mercaptopurine binding site on human alpha1-acid glycoprotein (orosomucoid) using molecular docking.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ORM1
Pubmed	12975260	Local generation of C-reactive protein in diseased coronary artery venous bypass grafts and normal vascular tissue.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	26045838	Association of complement factor H gene polymorphisms with age-related macular egeneration susceptibility.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	21270465	Disease-associated N-terminal complement factor H mutations perturb cofactor and decay-accelerating activities.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	14519527	Serum amyloid P component induces neuronal apoptosis and beta-amyloid immunoreactivity.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APCS
Pubmed	25405208	Proatherogenic oxidized low-density lipoprotein/?2-glycoprotein I complexes in arterial and venous disease.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOH
Pubmed	15927063	Short-term variability of biomarkers of proteinase activity in patients with emphysema associated with type Z alpha-1-antitrypsin deficiency.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	10383458	Genetic deficiency of acylation stimulating protein (ASP(C3ades-Arg)) does not cause hyperapobetalipoproteinemia in mice.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	24835352	Association between C-reactive protein, corrected QT interval and presence of QT prolongation in hypertensive patients.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	16637263	[Genotypes of vitamin-D-binding protein (DBP) in patients with chronic obstructive pulmonary disease and healthy population of Republic Bashkortostan].	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	GC
Pubmed	14615374	Severe hypodysfibrinogenemia in compound heterozygotes of the fibrinogen AalphaIVS4 + 1G>T mutation and an AalphaGln328 truncation (fibrinogen Keokuk).	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGA
Pubmed	1358880	A retinoic acid-inducible mRNA from human erythroleukemia cells encodes a novel tissue transglutaminase homologue.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	TGM2
Pubmed	17785834	C1 inhibitor-mediated protection from sepsis.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPING1
Pubmed	19942863	Relationships of CRP and P wave dispersion with atrial fibrillation in hypertensive subjects.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	19205046	Complement 3 deficiency impairs early pregnancy in mice.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	26647313	Aberrant disulphide bonding contributes to the ER retention of alpha1-antitrypsin deficiency variants.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	23221172	C-reactive protein and preterm delivery: clues from placental findings and maternal weight.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	22587817	Structure-activity relationships for the binding of polymyxins with human ?-1-acid glycoprotein.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ORM1
Pubmed	24047901	Kinetic intermediates en route to the final serpin-protease complex: studies of complexes of ?1-protease inhibitor with trypsin.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	32431027	High-sensitivity C-reactive protein as a biomarker in detecting subclinical atherosclerosis in psoriasis.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	33208875	Clinical usefulness of high levels of C-reactive protein for diagnosing epithelial ovarian cancer.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	28816342	Hypofibrinogenaemia associated with novel A?126Val?Asp mutation in the fibrinogen coiled coil.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGA
Pubmed	17641153	Variants in the CRP gene as a measure of lifelong differences in average C-reactive protein levels: the Cardiovascular Risk in Young Finns Study, 1980-2001.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	891553	Primary structure of human fibrinogen. Characterization of disulfide-containing cyanogen-bromide fragments.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	15751988	Deletions of helices 2 and 3 of human apoA-I are associated with severe dyslipidemia following adenovirus-mediated gene transfer in apoA-I-deficient mice.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	20561599	Cholesterol rich lipid raft microdomains are gateway for acute phase protein, SERPINA1.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	15049697	Haptoglobin phenotypes differ in their ability to inhibit heme transfer from hemoglobin to LDL.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	HP
Pubmed	11959399	Distribution of plasma alpha 1-antichymotrypsin levels in Alzheimer disease patients and controls and their genetic controls.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA3
Pubmed	25884165	Apolipoprotein L1, income and early kidney damage.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	8939956	Fibrinogen assembly and secretion. Role of intrachain disulfide loops.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGA
Pubmed	30842180	Preoperative Albumin-Bilirubin Grade as a Useful Prognostic Indicator in Patients With Pancreatic Cancer.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	12818417	Recurrent mutations of the apolipoprotein A-I gene in three kindreds with severe HDL deficiency.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	23209431	Population-based resequencing of APOA1 in 10,330 individuals: spectrum of genetic variation, phenotype, and comparison with extreme phenotype approach.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	7841300	Fibrinogen Milano V: a congenital dysfibrinogenaemia with a gamma 275 Arg-->Cys substitution.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGG
Pubmed	23017427	Solution structure of CCP modules 10-12 illuminates functional architecture of the complement regulator, factor H.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	23463453	Positive association between high-sensitivity C-reactive protein and incidence of type 2 diabetes mellitus in Japanese workers: 6-year follow-up.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	28361409	Albumin in the Vitreous Body, Retina and Lens of Human Fetal Eye.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	32647013	Structure-activity analysis of truncated albumin-binding domains suggests new lead constructs for potential therapeutic delivery.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	19965533	CRP polymorphisms and progression of chronic kidney disease in African Americans.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	11959336	Association between the SstI polymorphism of the apolipoprotein C-III gene, glucose intolerance and cardiovascular risk in renal transplant recipients.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOC3
Pubmed	16926426	The contribution of PspC to pneumococcal virulence varies between strains and is accomplished by both complement evasion and complement-independent mechanisms.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	14719180	Anticardiolipin beta2-glycoprotein I antibody: is a high titer related to unfavorable pregnancy outcome?	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOH
Pubmed	19473658	Marked high density lipoprotein deficiency due to apolipoprotein A-I Tomioka (codon 138 deletion).	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	16183649	Accumulation of mutant alpha1-antitrypsin Z in the endoplasmic reticulum activates caspases-4 and -12, NFkappaB, and BAP31 but not the unfolded protein response.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	19268605	Maternal serum ADMA is not associated with proinflammatory cytokines or C-reactive protein during normal pregnancy.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	20874781	Thrombosis risk and survival in cancer patients with elevated C-reactive protein.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	20874780	An international multicentre-laboratory evaluation of a new assay to detect specifically lupus anticoagulants dependent on the presence of anti-beta2-glycoprotein autoantibodies.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOH
Pubmed	21786332	Cutoff level to detect heterozygous alpha 1 antitrypsin deficiency in Turkish population.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	24799124	Mass-selected site-specific core-fucosylation of ceruloplasmin in alcohol-related hepatocellular carcinoma.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CP
Pubmed	21763674	Minocycline attenuates photoreceptor degeneration in a mouse model of subretinal hemorrhage microglial: inhibition as a potential therapeutic strategy.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	6371807	Structure of human hemopexin: O-glycosyl and N-glycosyl sites and unusual clustering of tryptophan residues.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	HPX
Pubmed	25105300	Regulation of autophagy by ?1-antitrypsin: "a foe of a foe is a friend".	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	30459761	The Pentraxins 1975-2018: Serendipity, Diagnostics and Drugs.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	7959726	The gene coding for the beta-chain of C4b-binding protein (C4BPB) has become a pseudogene in the mouse.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C4BPA
Pubmed	22320225	Structural and functional characterization of the product of disease-related factor H gene conversion.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	401952	Allotypes of mouse IgM immunoglobulin.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	IGHM
Pubmed	19508823	Fibrinogen gene polymorphism (Bbeta-148C/T) in Uygur patients with cerebral infarction.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	23660864	Complement factor H mutations are present in ADAMTS13-deficient, ticlopidine-associated thrombotic microangiopathies.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	30218750	Vitamin D binding protein polymorphisms influence susceptibility to hepatitis C virus infection in a high-risk Chinese population.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	GC
Pubmed	21330603	Lipid-free apolipoprotein A-I and discoidal reconstituted high-density lipoproteins differentially inhibit glucose-induced oxidative stress in human macrophages.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	28107454	Identification of Novel Short C-Terminal Transcripts of Human SERPINA1 Gene.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	26177694	A novel mutation of antithrombin deficiency in six family siblings and the clinical combat.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINC1
Pubmed	19375128	Metabolic syndrome and C-reactive protein in stroke prediction: a prospective study in Taiwan.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	23717456	Pancreatic islet xenograft survival in mice is extended by a combination of alpha-1-antitrypsin and single-dose anti-CD4/CD8 therapy.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	34906905	Complement ratios C3bc/C3 and sC5b-9/C5 do not increase the sensitivity of detecting acute complement activation systemically.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	28470643	Complement Component C3 Variant (R102G) and the Risk of Neovascular Age-Related Macular Degeneration in a Tunisian Population.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	16054887	The structure and function of oxidized albumin in hemodialysis patients: Its role in elevated oxidative stress via neutrophil burst.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	16531799	Alpha1-antitrypsin gene polymorphisms are not associated with renal arterial fibromuscular dysplasia.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	19436676	Nonobese, exercising children diagnosed with dyslipidemia have normal C-reactive protein.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	33436521	A Potential Role for SerpinA3N in Acetaminophen-Induced Hepatotoxicity.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA3
Pubmed	18398012	Shift in metabolic fuel in acylation-stimulating protein-deficient mice following a high-fat diet.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	26247234	Apolipoprotein C3 Gene Variants and Risk of Developing Type 2 Diabetes in Saudi Subjects.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOC3
Pubmed	29564838	Identification of a New Mechanism of Antithrombin Deficiency Hardly Detected by Current Methods: Duplication of SERPINC1 Exon 6.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINC1
Pubmed	27169926	Transglutaminase type 2-dependent selective recruitment of proteins into exosomes under stressful cellular conditions.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	TGM2
Pubmed	21111031	Correlation of complement factor H gene polymorphisms with exudative age-related macular degeneration in a Chinese cohort.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	9144079	Evolution of mammalian apolipoprotein A-I and conservation of antigenicity: correlation with primary and secondary structure.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	34460979	Clinical features and genetic defect in six index patients with congenital fibrinogen disorders: Three novel mutations with one common mutation in Taiwan's population.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	11803570	Itih-4, a serine protease inhibitor regulated in interleukin-6-dependent liver formation: role in liver development and regeneration.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ITIH4
Pubmed	21859817	Monomeric C-reactive protein is prothrombotic and dissociates from circulating pentameric C-reactive protein on adhered activated platelets under flow.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	29855767	SERPINA3 Silencing Inhibits the Migration, Invasion, and Liver Metastasis of Colon Cancer Cells.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA3
Pubmed	26924582	Characterization of additional vitamin D binding protein variants.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	GC
Pubmed	20453728	Potential link between C3a, C3b and endothelial progenitor cells in resistant hypertension.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	26649902	SAP deficiency mitigated atherosclerotic lesions in ApoE(-/-) mice.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APCS
Pubmed	16495512	Apolipoprotein C-III isoforms: kinetics and relative implication in lipid metabolism.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOC3
Pubmed	12626422	The underglycosylation of plasma alpha 1-antitrypsin in congenital disorders of glycosylation type I is not random.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	65324	Comparative studies on monotypic IgM lambda and IgG kappa from an individual patient--III. The complete amino acid sequence of the VH region of the IgM paraprotein.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	IGHV3-13
Pubmed	19760264	Detection and characterisation of large SERPINC1 deletions in type I inherited antithrombin deficiency.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINC1
Pubmed	17511977	C-reactive protein gene polymorphism 1009A>G is associated with serum CRP levels in Chinese men: a TCVGHAGE study.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	15060083	Quality control in the apoA-I secretory pathway: deletion of apoA-I helix 6 leads to the formation of cytosolic phospholipid inclusions.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	24994788	Haptoglobin genotype and cerebrovascular disease incidence in type 1 diabetes.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	HP
Pubmed	23970123	Albumin is recycled from the primary urine by tubular transcytosis.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	24694904	The relationship between serum sialic acid and high-sensitivity C-reactive protein with prehypertension.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	23717413	Glucose homeostasis in mice is transglutaminase 2 independent.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	TGM2
Pubmed	34905618	Hypofibrinogenemia with preserved hemostasis and protection from thrombosis in mice with an Fga truncation mutation.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGA
Pubmed	27492980	Complement C3a predicts outcome in cardiac resynchronization therapy of heart failure.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C3
Pubmed	2995392	Tangier disease. The complete mRNA sequence encoding for preproapo-A-I.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	6167263	Proteolytic cleavage sites on alpha 2-macroglobulin resulting in proteinase binding are different for trypsin and Staphylococcus aureus V-8 proteinase.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	A2M
Pubmed	10891444	Mutations in the fibrinogen aalpha gene account for the majority of cases of congenital afibrinogenemia.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGA
Pubmed	30111885	The first transmembrane region of complement component-9 acts as a brake on its self-assembly.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C9
Pubmed	25551304	Identification of a novel splicing mutation in the fibrinogen gamma chain gene leading to dysfibrinogenaemia in a Chinese pedigree.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGG
Pubmed	32281668	C-reactive protein correlates with computed tomographic findings and predicts severe COVID-19 early.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	2404284	Point substitutions in albumin genetic variants from Asia.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	ALB
Pubmed	32841328	Testicular Involvement is a Hallmark of Apo A-I Leu75Pro Mutation Amyloidosis.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	APOA1
Pubmed	6982267	The biosynthesis of rat alpha 1-antitrypsin.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	21057849	Membranoproliferative pattern of glomerular injury associated with complement component 9 deficiency due to Arg95Stop mutation.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	C9
Pubmed	2320951	Structural analyses of human developmentally regulated Vh3 genes.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	IGHV3-30
Pubmed	32638959	High D-dimer levels are associated with prostate cancer.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGA
Pubmed	23258471	[Genetic variants of alpha-1 antitrypsin: classification and clinical implications].	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	SERPINA1
Pubmed	16868893	Vitamin D-binding protein (DBP) gene polymorphism is associated with Graves' disease and the vitamin D status in a Polish population study.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	GC
Pubmed	18050121	The effect of complement factor H Y402H polymorphism on the outcome of photodynamic therapy in age-related macular degeneration.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CFH
Pubmed	8417370	Comparison of complete nucleotide sequence of the human IgM heavy chain constant region of polyreactive and monoreactive antibodies.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	IGHM
Pubmed	6766532	An immunoglobulin heavy-chain gene is formed by at least two recombinational events.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	IGHM
Pubmed	24141169	Selective activation of lectin-like oxidized low-density lipoprotein receptor-1 mediates C-reactive protein-evoked endothelial vasodilator dysfunction in coronary arterioles.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	20162731	Hepatitis C virus core protein interacts with fibrinogen-beta and attenuates cytokine stimulated acute-phase response.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	FGB
Pubmed	27476050	Early post-operative acute phase response in patients with early graft dysfunction is predictive of 6-month and 12-month mortality in liver transplant recipients.	Pubmed	1.245E-3	1.000E0	2.103E-3	2.125E-2	1	1	CRP
Pubmed	23684747	Let-7b and miR-495 stimulate differentiation and prevent metaplasia of pancreatic acinar cells by repressing HNF6.	Pubmed	1.452E-3	1.000E0	2.452E-3	2.478E-2	2	45	ALB,APOH
Pubmed	21378990	Large-scale association analysis identifies 13 new susceptibility loci for coronary artery disease.	Pubmed	1.452E-3	1.000E0	2.452E-3	2.478E-2	2	45	APOA1,APOC3
Pubmed	29449217	ZFP36L2 is a cell cycle-regulated CCCH protein necessary for DNA lesion-induced S-phase arrest.	Pubmed	1.710E-3	1.000E0	2.886E-3	2.917E-2	3	189	JCHAIN,C3,PZP
Pubmed	1302014	Evolution of the mammalian G protein alpha subunit multigene family.	Pubmed	1.719E-3	1.000E0	2.901E-3	2.933E-2	2	49	HP,HPR
Pubmed	20864672	Genetic variants influencing circulating lipid levels and risk of coronary artery disease.	Pubmed	1.719E-3	1.000E0	2.901E-3	2.933E-2	2	49	APOA1,APOC3
Pubmed	10051400	Physical and transcriptional map of a 3-Mb region of mouse chromosome 1 containing the gene for the neural tube defect mutant loop-tail (Lp).	Pubmed	1.719E-3	1.000E0	2.901E-3	2.933E-2	2	49	APCS,CRP
